flight_date,airline,source,destination,days_left,price
2026-09-30,Air India,Kolkata,Mumbai,25,
2026-09-18,Indigo,Chennai,Hyderabad,13,8106.0
2026-10-09,Indigo,Bangalore,Mumbai,34,5517.0
2026-09-22,Air India,Kolkata,Mumbai,17,7968.0
2026-10-02,GoFirst,Mumbai,Delhi,27,5977.0
2026-10-07,Vistara,Hyderabad,Bangalore,32,8851.0
2026-10-14,Air India,Hyderabad,Delhi,39,4614.0
2026-09-25,AirAsia,Mumbai,Chennai,20,5691.0
2026-09-16,Air India,Mumbai,Kolkata,11,9689.0
2026-10-09,SpiceJet,Mumbai,Hyderabad,34,5406.0
2026-10-02,Vistara,Delhi,Mumbai,27,10702.0
2026-09-24,Air India,Chennai,Delhi,19,9694.0
2026-10-24,Air India,Bangalore,Delhi,49,3796.0
2026-09-19,Vistara,Hyderabad,Chennai,14,13516.0
2026-09-13,SpiceJet,Kolkata,Bangalore,8,7575.0
2026-09-26,Air India,Delhi,Chennai,21,9850.0
2026-10-12,Indigo,Hyderabad,Chennai,37,6180.0
2026-09-29,Vistara,Delhi,Hyderabad,24,11445.0
2026-09-28,Air India,Delhi,Bangalore,23,7551.0
2026-10-21,AirAsia,Mumbai,Chennai,46,3525.0
2026-09-17,Indigo,Kolkata,Delhi,12,8536.0
2026-10-03,Indigo,Chennai,Bangalore,28,6750.0
2026-09-28,Indigo,Bangalore,Kolkata,23,8551.0
2026-10-12,AirAsia,Chennai,Mumbai,37,6006.0
2026-10-18,Air India,Hyderabad,Kolkata,43,6248.0
2026-10-18,Vistara,Kolkata,Hyderabad,43,6567.0
2026-09-15,SpiceJet,Chennai,Kolkata,10,6604.0
2026-09-13,AirAsia,Hyderabad,Mumbai,8,8310.0
2026-09-30,Indigo,Hyderabad,Delhi,25,7203.0
2026-09-19,GoFirst,Kolkata,Bangalore,14,8001.0
2026-09-12,Indigo,Hyderabad,Chennai,7,9455.0
2026-09-17,AirAsia,Chennai,Delhi,12,7194.0
2026-09-29,Vistara,Chennai,Bangalore,24,9295.0
2026-09-24,Vistara,Bangalore,Hyderabad,19,12426.0
2026-10-05,AirAsia,Bangalore,Delhi,30,4686.0
2026-09-16,SpiceJet,Delhi,Mumbai,11,7712.0
2026-09-15,Vistara,Bangalore,Delhi,10,11189.0
2026-09-28,AirAsia,Delhi,Bangalore,23,7002.0
2026-09-11,Vistara,Mumbai,Hyderabad,6,12520.0
2026-10-15,Air India,Hyderabad,Kolkata,40,7282.0
2026-10-22,AirAsia,Mumbai,Delhi,47,4629.0
2026-09-27,Vistara,Kolkata,Bangalore,22,10842.0
2026-10-20,Air India,Chennai,Kolkata,45,4751.0
2026-09-16,Air India,Chennai,Mumbai,11,10784.0
2026-09-13,Indigo,Mumbai,Hyderabad,8,9089.0
2026-10-20,Vistara,Chennai,Delhi,45,9000.0
2026-10-17,SpiceJet,Hyderabad,Chennai,42,4171.0
2026-10-09,Indigo,Kolkata,Delhi,34,7756.0
2026-10-17,Air India,Hyderabad,Bangalore,42,4866.0
2026-09-22,Vistara,Kolkata,Bangalore,17,11756.0
2026-10-01,Indigo,Mumbai,Chennai,26,6789.0
2026-10-22,Air India,Kolkata,Hyderabad,47,6824.0
2026-10-23,GoFirst,Delhi,Mumbai,48,2742.0
2026-10-01,Vistara,Mumbai,Bangalore,26,9394.0
2026-10-01,GoFirst,Hyderabad,Kolkata,26,5481.0
2026-09-28,SpiceJet,Kolkata,Chennai,23,6225.0
2026-10-22,AirAsia,Hyderabad,Bangalore,47,4305.0
2026-10-23,SpiceJet,Mumbai,Bangalore,48,4272.0
2026-09-13,SpiceJet,Chennai,Delhi,8,8112.0
2026-09-15,Vistara,Bangalore,Hyderabad,10,14440.0
2026-10-04,Vistara,Mumbai,Bangalore,29,11358.0
2026-09-17,AirAsia,Hyderabad,Mumbai,12,6426.0
2026-10-23,AirAsia,Delhi,Mumbai,48,3877.0
2026-10-24,AirAsia,Bangalore,Hyderabad,49,4915.0
2026-10-06,Indigo,Hyderabad,Kolkata,31,5310.0
2026-09-11,AirAsia,Bangalore,Mumbai,6,6904.0
2026-09-17,AirAsia,Hyderabad,Chennai,12,6667.0
2026-10-20,GoFirst,Bangalore,Delhi,45,4083.0
2026-09-25,Air India,Delhi,Hyderabad,20,8716.0
2026-09-29,Air India,Hyderabad,Mumbai,24,10398.0
2026-09-10,GoFirst,Mumbai,Kolkata,5,6751.0
2026-10-03,AirAsia,Delhi,Kolkata,28,5359.0
2026-09-23,Air India,Delhi,Mumbai,18,8479.0
2026-10-24,SpiceJet,Chennai,Bangalore,49,3904.0
2026-10-13,GoFirst,Hyderabad,Mumbai,38,4569.0
2026-09-08,SpiceJet,Bangalore,Chennai,3,9205.0
2026-10-14,AirAsia,Delhi,Hyderabad,39,5173.0
2026-09-22,SpiceJet,Chennai,Mumbai,17,7436.0
2026-09-27,SpiceJet,Hyderabad,Delhi,22,5827.0
2026-09-20,GoFirst,Mumbai,Kolkata,15,5962.0
2026-09-09,Indigo,Kolkata,Bangalore,4,9669.0
2026-10-08,Vistara,Mumbai,Delhi,33,10739.0
2026-10-24,AirAsia,Chennai,Hyderabad,49,3899.0
2026-09-16,Air India,Kolkata,Hyderabad,11,11776.0
2026-10-13,Vistara,Hyderabad,Mumbai,38,8520.0
2026-09-24,GoFirst,Mumbai,Kolkata,19,
2026-10-24,Indigo,Kolkata,Delhi,49,3283.0
2026-10-11,AirAsia,Mumbai,Delhi,36,5976.0
2026-09-13,Vistara,Delhi,Chennai,8,13393.0
2026-10-23,Vistara,Bangalore,Delhi,48,6399.0
2026-10-08,Air India,Bangalore,Chennai,33,5284.0
2026-10-03,Air India,Delhi,Bangalore,28,8807.0
2026-09-29,Indigo,Mumbai,Kolkata,24,7915.0
2026-09-15,SpiceJet,Delhi,Chennai,10,7928.0
2026-10-19,Indigo,Kolkata,Hyderabad,44,4473.0
2026-09-29,GoFirst,Hyderabad,Mumbai,24,5440.0
2026-10-03,GoFirst,Mumbai,Kolkata,28,4133.0
2026-09-06,Indigo,Chennai,Delhi,1,7929.0
2026-10-21,GoFirst,Bangalore,Mumbai,46,3305.0
2026-10-11,Vistara,Hyderabad,Kolkata,36,7721.0
2026-10-08,Indigo,Bangalore,Kolkata,33,5229.0
2026-10-16,GoFirst,Kolkata,Hyderabad,41,3364.0
2026-10-11,SpiceJet,Kolkata,Mumbai,36,6187.0
2026-10-09,Indigo,Bangalore,Mumbai,34,5111.0
2026-10-24,AirAsia,Mumbai,Hyderabad,49,5031.0
2026-09-07,Indigo,Hyderabad,Kolkata,2,9137.0
2026-10-19,Indigo,Kolkata,Hyderabad,44,5635.0
2026-10-14,GoFirst,Kolkata,Bangalore,39,3567.0
2026-10-21,Indigo,Kolkata,Delhi,46,5783.0
2026-09-11,AirAsia,Chennai,Bangalore,6,7150.0
2026-09-17,Air India,Kolkata,Mumbai,12,8422.0
2026-10-22,Indigo,Delhi,Chennai,47,4671.0
2026-10-24,SpiceJet,Bangalore,Chennai,49,4453.0
2026-09-11,Vistara,Mumbai,Chennai,6,10681.0
2026-09-08,GoFirst,Chennai,Bangalore,3,6823.0
2026-09-16,Air India,Mumbai,Chennai,11,8369.0
2026-10-22,SpiceJet,Hyderabad,Bangalore,47,5427.0
2026-10-13,AirAsia,Chennai,Bangalore,38,5033.0
2026-10-13,SpiceJet,Kolkata,Chennai,38,4032.0
2026-10-02,GoFirst,Bangalore,Chennai,27,6494.0
2026-10-11,Vistara,Chennai,Mumbai,36,9651.0
2026-10-23,Vistara,Delhi,Chennai,48,7743.0
2026-10-11,AirAsia,Delhi,Bangalore,36,5954.0
2026-09-17,SpiceJet,Mumbai,Kolkata,12,6066.0
2026-09-07,AirAsia,Delhi,Chennai,2,
2026-10-20,Air India,Delhi,Bangalore,45,6474.0
2026-10-09,AirAsia,Hyderabad,Bangalore,34,5231.0
2026-09-12,AirAsia,Chennai,Kolkata,7,8615.0
2026-10-19,Air India,Mumbai,Kolkata,44,7230.0
2026-10-13,Indigo,Kolkata,Bangalore,38,6143.0
2026-09-17,Indigo,Delhi,Chennai,12,
2026-10-01,AirAsia,Mumbai,Chennai,26,4973.0
2026-09-08,Vistara,Bangalore,Mumbai,3,14581.0
2026-09-29,Vistara,Mumbai,Chennai,24,13159.0
2026-09-08,Vistara,Bangalore,Chennai,3,14635.0
2026-10-07,Indigo,Chennai,Delhi,32,5742.0
2026-09-08,GoFirst,Mumbai,Delhi,3,7516.0
2026-09-21,Indigo,Bangalore,Kolkata,16,7829.0
2026-09-18,Indigo,Mumbai,Hyderabad,13,8573.0
2026-09-16,GoFirst,Hyderabad,Mumbai,11,7182.0
2026-10-02,Indigo,Kolkata,Chennai,27,5353.0
2026-09-15,Vistara,Chennai,Kolkata,10,14212.0
2026-09-14,AirAsia,Chennai,Hyderabad,9,7597.0
2026-09-12,Vistara,Kolkata,Mumbai,7,11091.0
2026-10-12,Indigo,Chennai,Hyderabad,37,4681.0
2026-10-10,SpiceJet,Bangalore,Mumbai,35,4831.0
2026-09-07,GoFirst,Bangalore,Kolkata,2,7549.0
2026-09-28,Indigo,Mumbai,Bangalore,23,5738.0
2026-10-22,SpiceJet,Delhi,Chennai,47,3126.0
2026-10-13,AirAsia,Bangalore,Kolkata,38,
2026-10-12,Air India,Delhi,Kolkata,37,6780.0
2026-09-09,Vistara,Bangalore,Chennai,4,14966.0
2026-10-05,Air India,Kolkata,Hyderabad,30,7375.0
2026-10-07,Air India,Kolkata,Hyderabad,32,6800.0
2026-10-10,SpiceJet,Bangalore,Chennai,35,5156.0
2026-09-26,Indigo,Hyderabad,Kolkata,21,8769.0
2026-09-22,Indigo,Hyderabad,Bangalore,17,7994.0
2026-10-08,SpiceJet,Mumbai,Bangalore,33,7089.0
2026-10-16,AirAsia,Bangalore,Delhi,41,5743.0
2026-10-11,GoFirst,Hyderabad,Mumbai,36,5288.0
2026-10-04,AirAsia,Chennai,Hyderabad,29,5776.0
2026-10-16,Air India,Delhi,Bangalore,41,6886.0
2026-09-08,Vistara,Delhi,Hyderabad,3,15297.0
2026-10-11,GoFirst,Kolkata,Chennai,36,5846.0
2026-10-23,Air India,Hyderabad,Mumbai,48,7143.0
2026-10-12,SpiceJet,Chennai,Kolkata,37,5449.0
2026-10-18,Air India,Delhi,Mumbai,43,4107.0
2026-10-20,SpiceJet,Chennai,Delhi,45,4836.0
2026-09-13,Indigo,Mumbai,Chennai,8,7625.0
2026-09-06,Air India,Delhi,Hyderabad,1,11036.0
2026-10-03,SpiceJet,Kolkata,Mumbai,28,5842.0
2026-09-24,GoFirst,Hyderabad,Bangalore,19,6140.0
2026-10-06,AirAsia,Kolkata,Hyderabad,31,5689.0
2026-10-08,Vistara,Delhi,Hyderabad,33,10184.0
2026-10-23,GoFirst,Mumbai,Hyderabad,48,3795.0
2026-10-16,Vistara,Delhi,Chennai,41,8250.0
2026-10-04,Air India,Mumbai,Bangalore,29,6090.0
2026-09-12,Air India,Delhi,Bangalore,7,
2026-09-08,Indigo,Hyderabad,Delhi,3,7824.0
2026-09-16,Vistara,Chennai,Delhi,11,10472.0
2026-09-15,Vistara,Hyderabad,Bangalore,10,13807.0
2026-10-02,GoFirst,Hyderabad,Mumbai,27,6116.0
2026-09-25,SpiceJet,Hyderabad,Kolkata,20,5189.0
2026-10-11,GoFirst,Chennai,Hyderabad,36,3751.0
2026-09-24,AirAsia,Mumbai,Bangalore,19,5471.0
2026-09-10,Indigo,Delhi,Chennai,5,10279.0
2026-09-26,Vistara,Bangalore,Mumbai,21,11297.0
2026-10-17,Indigo,Chennai,Mumbai,42,5131.0
2026-10-07,SpiceJet,Kolkata,Hyderabad,32,5197.0
2026-10-12,AirAsia,Delhi,Kolkata,37,5646.0
2026-09-28,Indigo,Bangalore,Chennai,23,7119.0
2026-09-24,Indigo,Hyderabad,Delhi,19,6981.0
2026-09-29,AirAsia,Hyderabad,Kolkata,24,7011.0
2026-10-06,Indigo,Kolkata,Chennai,31,
2026-10-03,SpiceJet,Hyderabad,Bangalore,28,5991.0
2026-10-01,GoFirst,Kolkata,Hyderabad,26,6327.0
2026-09-27,AirAsia,Chennai,Delhi,22,6441.0
2026-09-21,Air India,Mumbai,Bangalore,16,9961.0
2026-10-03,Air India,Chennai,Kolkata,28,6973.0
2026-09-18,AirAsia,Hyderabad,Chennai,13,7096.0
2026-09-06,AirAsia,Kolkata,Delhi,1,8348.0
2026-10-21,SpiceJet,Kolkata,Chennai,46,5110.0
2026-10-23,SpiceJet,Chennai,Mumbai,48,4576.0
2026-10-23,GoFirst,Hyderabad,Mumbai,48,4187.0
2026-09-16,Indigo,Bangalore,Delhi,11,8885.0
2026-10-01,AirAsia,Bangalore,Delhi,26,6696.0
2026-10-12,Air India,Kolkata,Bangalore,37,8269.0
2026-10-21,AirAsia,Bangalore,Kolkata,46,5849.0
2026-10-18,Air India,Hyderabad,Kolkata,43,4896.0
2026-10-08,GoFirst,Mumbai,Hyderabad,33,5002.0
2026-09-22,Air India,Delhi,Kolkata,17,10633.0
2026-10-22,GoFirst,Chennai,Hyderabad,47,3681.0
2026-09-20,AirAsia,Delhi,Mumbai,15,8040.0
2026-09-11,AirAsia,Delhi,Bangalore,6,9045.0
2026-09-09,SpiceJet,Hyderabad,Mumbai,4,7445.0
2026-10-10,GoFirst,Bangalore,Delhi,35,5557.0
2026-09-06,Vistara,Chennai,Kolkata,1,13769.0
2026-10-13,AirAsia,Delhi,Mumbai,38,5248.0
2026-09-19,SpiceJet,Chennai,Hyderabad,14,7517.0
2026-09-09,Air India,Mumbai,Chennai,4,11039.0
2026-10-06,Air India,Kolkata,Delhi,31,7851.0
2026-10-06,GoFirst,Delhi,Chennai,31,3806.0
2026-10-15,Indigo,Kolkata,Mumbai,40,6685.0
2026-09-18,Vistara,Hyderabad,Kolkata,13,12411.0
2026-09-13,SpiceJet,Mumbai,Hyderabad,8,7694.0
2026-10-04,Air India,Mumbai,Hyderabad,29,9389.0
2026-10-14,Vistara,Hyderabad,Delhi,39,8598.0
2026-10-24,SpiceJet,Hyderabad,Delhi,49,4430.0
2026-10-24,AirAsia,Chennai,Kolkata,49,3175.0
2026-09-11,GoFirst,Bangalore,Hyderabad,6,8452.0
2026-09-13,Vistara,Chennai,Delhi,8,14634.0
2026-09-19,Air India,Chennai,Hyderabad,14,10655.0
2026-10-03,Indigo,Hyderabad,Kolkata,28,5764.0
2026-10-19,Air India,Chennai,Mumbai,44,7312.0
2026-10-24,AirAsia,Chennai,Delhi,49,2993.0
2026-09-29,Air India,Kolkata,Hyderabad,24,9893.0
2026-10-20,GoFirst,Chennai,Hyderabad,45,3829.0
2026-10-19,SpiceJet,Mumbai,Hyderabad,44,
2026-10-04,Air India,Mumbai,Delhi,29,6123.0
2026-10-07,Indigo,Kolkata,Mumbai,32,6661.0
2026-10-17,Air India,Chennai,Delhi,42,5743.0
2026-09-09,Vistara,Bangalore,Mumbai,4,15525.0
2026-10-17,Indigo,Kolkata,Mumbai,42,6397.0
2026-09-22,SpiceJet,Delhi,Chennai,17,7867.0
2026-10-19,Vistara,Kolkata,Hyderabad,44,
2026-10-18,GoFirst,Chennai,Bangalore,43,4198.0
2026-10-02,GoFirst,Mumbai,Bangalore,27,6056.0
2026-10-08,Indigo,Hyderabad,Delhi,33,6888.0
2026-10-06,GoFirst,Delhi,Hyderabad,31,5436.0
2026-09-29,Vistara,Hyderabad,Kolkata,24,13007.0
2026-10-24,Indigo,Kolkata,Mumbai,49,3654.0
2026-10-19,AirAsia,Kolkata,Chennai,44,4369.0
2026-10-06,GoFirst,Kolkata,Delhi,31,5563.0
2026-09-07,Indigo,Hyderabad,Chennai,2,7642.0
2026-09-27,AirAsia,Kolkata,Mumbai,22,7395.0
2026-10-14,AirAsia,Delhi,Bangalore,39,3826.0
2026-10-20,GoFirst,Chennai,Mumbai,45,3298.0
2026-10-03,Vistara,Kolkata,Delhi,28,9054.0
2026-09-10,Vistara,Bangalore,Mumbai,5,14537.0
2026-10-03,Vistara,Hyderabad,Mumbai,28,11213.0
2026-10-10,SpiceJet,Hyderabad,Bangalore,35,4892.0
2026-10-05,Vistara,Delhi,Kolkata,30,7381.0
2026-09-14,Indigo,Kolkata,Mumbai,9,9779.0
2026-09-10,GoFirst,Bangalore,Chennai,5,7574.0
2026-09-14,AirAsia,Kolkata,Mumbai,9,6658.0
2026-09-12,Air India,Hyderabad,Kolkata,7,11737.0
2026-09-30,Indigo,Hyderabad,Delhi,25,8331.0
2026-10-01,Air India,Delhi,Kolkata,26,9595.0
2026-09-27,GoFirst,Kolkata,Mumbai,22,5758.0
2026-09-22,Vistara,Mumbai,Kolkata,17,12050.0
2026-10-10,Air India,Mumbai,Delhi,35,6763.0
2026-09-28,GoFirst,Hyderabad,Bangalore,23,6681.0
2026-10-12,Indigo,Bangalore,Delhi,37,6455.0
2026-09-16,SpiceJet,Kolkata,Bangalore,11,8835.0
2026-09-17,Air India,Bangalore,Hyderabad,12,10111.0
2026-09-20,Vistara,Mumbai,Hyderabad,15,10259.0
2026-10-19,Indigo,Bangalore,Chennai,44,4652.0
2026-09-21,Vistara,Hyderabad,Delhi,16,9746.0
2026-10-06,AirAsia,Bangalore,Mumbai,31,5427.0
2026-10-19,SpiceJet,Mumbai,Chennai,44,5651.0
2026-09-13,GoFirst,Mumbai,Kolkata,8,7104.0
2026-09-09,SpiceJet,Mumbai,Hyderabad,4,8619.0
2026-09-07,Vistara,Hyderabad,Bangalore,2,12926.0
2026-10-14,AirAsia,Bangalore,Chennai,39,5661.0
2026-09-19,AirAsia,Hyderabad,Mumbai,14,7312.0
2026-10-17,Air India,Mumbai,Chennai,42,7133.0
2026-09-26,Vistara,Mumbai,Delhi,21,11316.0
2026-10-12,AirAsia,Hyderabad,Bangalore,37,4959.0
2026-10-19,Air India,Hyderabad,Kolkata,44,7075.0
2026-10-23,GoFirst,Chennai,Bangalore,48,3863.0
2026-09-26,GoFirst,Kolkata,Chennai,21,6461.0
2026-10-19,SpiceJet,Hyderabad,Bangalore,44,3882.0
2026-10-13,SpiceJet,Delhi,Hyderabad,38,4439.0
2026-09-27,Indigo,Hyderabad,Mumbai,22,8048.0
2026-09-29,SpiceJet,Bangalore,Chennai,24,6716.0
2026-09-29,AirAsia,Bangalore,Mumbai,24,4648.0
2026-09-16,Air India,Mumbai,Chennai,11,8580.0
2026-09-08,Vistara,Delhi,Bangalore,3,11541.0
2026-09-18,GoFirst,Mumbai,Delhi,13,7445.0
2026-10-07,Vistara,Bangalore,Kolkata,32,8652.0
2026-09-07,GoFirst,Delhi,Hyderabad,2,7764.0
2026-09-09,Vistara,Delhi,Hyderabad,4,14519.0
2026-09-13,Vistara,Delhi,Bangalore,8,10988.0
2026-09-22,SpiceJet,Chennai,Delhi,17,6832.0
2026-09-10,Indigo,Bangalore,Delhi,5,9838.0
2026-10-15,Air India,Chennai,Hyderabad,40,6559.0
2026-09-17,AirAsia,Delhi,Bangalore,12,6541.0
2026-09-20,Vistara,Bangalore,Delhi,15,10752.0
2026-09-07,Air India,Hyderabad,Mumbai,2,12371.0
2026-10-06,AirAsia,Hyderabad,Mumbai,31,4095.0
2026-10-18,Air India,Kolkata,Delhi,43,6322.0
2026-09-16,AirAsia,Mumbai,Delhi,11,7282.0
2026-09-19,Air India,Chennai,Mumbai,14,11266.0
2026-10-09,SpiceJet,Delhi,Chennai,34,5462.0
2026-09-12,Vistara,Chennai,Kolkata,7,13439.0
2026-09-27,Vistara,Chennai,Hyderabad,22,9791.0
2026-09-27,GoFirst,Chennai,Delhi,22,5200.0
2026-10-02,GoFirst,Kolkata,Mumbai,27,6669.0
2026-10-11,Air India,Chennai,Kolkata,36,5850.0
2026-10-18,AirAsia,Kolkata,Delhi,43,3212.0
2026-10-14,GoFirst,Hyderabad,Chennai,39,4669.0
2026-10-10,Vistara,Delhi,Mumbai,35,10185.0
2026-10-22,Air India,Hyderabad,Bangalore,47,5869.0
2026-10-23,GoFirst,Bangalore,Kolkata,48,3365.0
2026-10-06,GoFirst,Mumbai,Hyderabad,31,5841.0
2026-09-09,SpiceJet,Hyderabad,Mumbai,4,7658.0
2026-09-30,Vistara,Kolkata,Delhi,25,8459.0
2026-09-14,Indigo,Hyderabad,Bangalore,9,8318.0
2026-09-13,AirAsia,Mumbai,Hyderabad,8,6811.0
2026-10-02,AirAsia,Chennai,Mumbai,27,6339.0
2026-10-04,Indigo,Hyderabad,Delhi,29,6232.0
2026-10-20,SpiceJet,Kolkata,Mumbai,45,5567.0
2026-10-16,Indigo,Kolkata,Bangalore,41,5551.0
2026-09-11,Indigo,Bangalore,Delhi,6,8518.0
2026-09-29,SpiceJet,Kolkata,Mumbai,24,5567.0
2026-09-29,AirAsia,Hyderabad,Kolkata,24,6052.0
2026-09-29,SpiceJet,Kolkata,Bangalore,24,5981.0
2026-09-17,SpiceJet,Hyderabad,Chennai,12,6636.0
2026-10-18,Vistara,Hyderabad,Kolkata,43,5655.0
2026-10-11,AirAsia,Mumbai,Hyderabad,36,4890.0
2026-09-07,GoFirst,Bangalore,Kolkata,2,8813.0
2026-09-19,SpiceJet,Hyderabad,Chennai,14,6736.0
2026-10-02,Indigo,Chennai,Delhi,27,5541.0
2026-09-30,SpiceJet,Delhi,Chennai,25,6997.0
2026-10-08,GoFirst,Hyderabad,Bangalore,33,3801.0
2026-10-13,SpiceJet,Kolkata,Bangalore,38,4117.0
2026-10-03,Vistara,Delhi,Kolkata,28,10548.0
2026-10-08,SpiceJet,Kolkata,Delhi,33,7321.0
2026-09-30,Indigo,Hyderabad,Chennai,25,7671.0
2026-09-12,Air India,Kolkata,Mumbai,7,12291.0
2026-10-10,SpiceJet,Kolkata,Hyderabad,35,4794.0
2026-09-18,GoFirst,Bangalore,Hyderabad,13,6325.0
2026-10-03,GoFirst,Hyderabad,Mumbai,28,6033.0
2026-09-13,Air India,Chennai,Bangalore,8,8343.0
2026-09-11,Air India,Delhi,Hyderabad,6,9960.0
2026-10-16,Vistara,Kolkata,Bangalore,41,6298.0
2026-09-12,AirAsia,Delhi,Hyderabad,7,8983.0
2026-09-27,Vistara,Delhi,Bangalore,22,10852.0
2026-09-06,Air India,Chennai,Delhi,1,10658.0
2026-09-16,GoFirst,Hyderabad,Mumbai,11,6773.0
2026-10-24,AirAsia,Bangalore,Hyderabad,49,3701.0
2026-09-11,Air India,Kolkata,Chennai,6,9014.0
2026-10-12,SpiceJet,Chennai,Mumbai,37,5615.0
2026-10-11,Air India,Bangalore,Hyderabad,36,6095.0
2026-10-14,SpiceJet,Delhi,Kolkata,39,
2026-09-24,Vistara,Delhi,Chennai,19,9146.0
2026-09-24,Air India,Mumbai,Kolkata,19,11045.0
2026-09-06,GoFirst,Bangalore,Hyderabad,1,7717.0
2026-09-15,GoFirst,Delhi,Bangalore,10,6171.0
2026-10-20,GoFirst,Chennai,Delhi,45,3586.0
2026-10-13,GoFirst,Hyderabad,Bangalore,38,5181.0
2026-10-07,SpiceJet,Delhi,Mumbai,32,4482.0
2026-09-25,SpiceJet,Mumbai,Delhi,20,7438.0
2026-09-24,Vistara,Mumbai,Chennai,19,13202.0
2026-09-21,Air India,Bangalore,Chennai,16,9857.0
2026-10-15,SpiceJet,Chennai,Bangalore,40,4064.0
2026-10-22,Vistara,Delhi,Kolkata,47,8802.0
2026-10-12,Vistara,Delhi,Mumbai,37,11212.0
2026-09-17,Indigo,Hyderabad,Kolkata,12,8609.0
2026-10-11,Air India,Mumbai,Kolkata,36,6605.0
2026-09-15,GoFirst,Mumbai,Chennai,10,7204.0
2026-10-01,Vistara,Chennai,Hyderabad,26,8788.0
2026-09-17,Indigo,Bangalore,Mumbai,12,7611.0
2026-09-23,Air India,Hyderabad,Bangalore,18,7729.0
2026-09-25,GoFirst,Delhi,Mumbai,20,6694.0
2026-10-24,Air India,Delhi,Chennai,49,4767.0
2026-10-09,Vistara,Hyderabad,Chennai,34,7662.0
2026-10-16,SpiceJet,Mumbai,Chennai,41,5560.0
2026-10-07,AirAsia,Hyderabad,Kolkata,32,3872.0
2026-10-03,Vistara,Kolkata,Chennai,28,12329.0
2026-10-01,Indigo,Kolkata,Mumbai,26,6513.0
2026-09-13,Indigo,Mumbai,Delhi,8,9908.0
2026-09-11,Indigo,Delhi,Bangalore,6,7983.0
2026-09-14,Indigo,Mumbai,Chennai,9,9386.0
2026-09-06,GoFirst,Kolkata,Chennai,1,6599.0
2026-10-03,SpiceJet,Mumbai,Bangalore,28,5205.0
2026-10-06,Indigo,Bangalore,Chennai,31,6507.0
2026-09-24,Vistara,Delhi,Chennai,19,11646.0
2026-09-18,GoFirst,Delhi,Kolkata,13,8044.0
2026-10-03,GoFirst,Chennai,Mumbai,28,5857.0
2026-10-11,Vistara,Chennai,Hyderabad,36,10543.0
2026-09-25,SpiceJet,Bangalore,Kolkata,20,7420.0
2026-10-06,Indigo,Mumbai,Hyderabad,31,6018.0
2026-10-18,GoFirst,Delhi,Hyderabad,43,4761.0
2026-10-23,AirAsia,Kolkata,Chennai,48,3736.0
2026-09-06,Indigo,Hyderabad,Bangalore,1,10472.0
2026-09-26,Indigo,Kolkata,Delhi,21,7177.0
2026-10-16,SpiceJet,Delhi,Mumbai,41,4021.0
2026-10-14,SpiceJet,Chennai,Delhi,39,3924.0
2026-10-22,Indigo,Bangalore,Mumbai,47,5418.0
2026-10-20,SpiceJet,Kolkata,Hyderabad,45,3944.0
2026-10-06,Indigo,Chennai,Bangalore,31,4919.0
2026-09-28,Indigo,Mumbai,Kolkata,23,8730.0
2026-10-06,AirAsia,Bangalore,Kolkata,31,5886.0
2026-09-16,SpiceJet,Delhi,Kolkata,11,6114.0
2026-09-24,Air India,Delhi,Bangalore,19,10520.0
2026-09-19,GoFirst,Kolkata,Delhi,14,7762.0
2026-10-20,Air India,Chennai,Delhi,45,6685.0
2026-09-17,AirAsia,Kolkata,Chennai,12,8077.0
2026-09-17,Indigo,Chennai,Bangalore,12,9354.0
2026-10-23,SpiceJet,Delhi,Hyderabad,48,4121.0
2026-09-14,Air India,Chennai,Mumbai,9,8931.0
2026-10-19,Air India,Chennai,Delhi,44,7244.0
2026-09-29,SpiceJet,Hyderabad,Delhi,24,4926.0
2026-09-26,GoFirst,Kolkata,Bangalore,21,7440.0
2026-09-16,Indigo,Delhi,Chennai,11,7276.0
2026-10-11,SpiceJet,Delhi,Bangalore,36,5132.0
2026-10-17,AirAsia,Bangalore,Mumbai,42,3151.0
2026-10-06,GoFirst,Kolkata,Chennai,31,5902.0
2026-09-24,Indigo,Chennai,Kolkata,19,8121.0
2026-10-13,Vistara,Delhi,Mumbai,38,7164.0
2026-09-18,Vistara,Mumbai,Kolkata,13,10748.0
2026-10-04,Air India,Mumbai,Delhi,29,7045.0
2026-09-14,SpiceJet,Kolkata,Delhi,9,7393.0
2026-10-12,AirAsia,Hyderabad,Delhi,37,6055.0
2026-10-23,Vistara,Chennai,Mumbai,48,8960.0
2026-09-13,Indigo,Mumbai,Delhi,8,9630.0
2026-10-05,Air India,Chennai,Mumbai,30,6820.0
2026-09-15,Vistara,Delhi,Hyderabad,10,12922.0
2026-09-14,SpiceJet,Chennai,Bangalore,9,7993.0
2026-09-12,Vistara,Kolkata,Bangalore,7,10946.0
2026-10-17,AirAsia,Mumbai,Hyderabad,42,4625.0
2026-09-28,SpiceJet,Kolkata,Mumbai,23,6655.0
2026-09-08,Vistara,Kolkata,Chennai,3,11160.0
2026-09-20,AirAsia,Chennai,Mumbai,15,6687.0
2026-10-04,GoFirst,Chennai,Bangalore,29,4714.0
2026-10-06,GoFirst,Delhi,Kolkata,31,4623.0
2026-09-26,SpiceJet,Bangalore,Kolkata,21,5818.0
2026-09-08,SpiceJet,Bangalore,Kolkata,3,9080.0
2026-10-13,AirAsia,Mumbai,Chennai,38,4080.0
